week,block,workout_day_name,focus,exercise_order,source_pdf_page,exercise_name,exercise_video_url,substitution_option_1,substitution_option_1_video_url,substitution_option_2,substitution_option_2_video_url,last_set_intensity_technique,warmup_sets,working_sets,reps,early_set_rpe,last_set_rpe,rest,notes
12,Ramping Block,Pull,Hypertrophy Focus,6,61,Hammer Preacher Curl,https://youtu.be/dEdnC3ca-Yg?si=fAVE3jH_TAGmtG_u,DB Hammer Curl,https://youtu.be/xY3sQXYhk7A?si=DPCD_x4ApcM8y3uN,Cable Rope Hammer Curl,https://youtu.be/TTgICSfj1hY?si=yOoxlJpIv6HqFkwW,Failure,1,3,12-15,~8-9,10,1-2 min,"Squeeze the rope hard as you curl the weight up. Smooth, controlled reps."
12,Ramping Block,Pull,Hypertrophy Focus,7,61,DB Preacher Curl,https://youtu.be/WTkQLAethtg?si=BRKYwVgqPyD9Iayw,Concentration Cable Curl,https://youtu.be/BFZyW_7ld0c?si=2quAznmV1D3pvYGG,DB Concentration Curl,https://youtu.be/Oq7gJuAuJh0?si=MVr0h6JsUR4PxMgw,Myo-reps,1,3,15-20,~8-9,10,1-2 min,"Smooth, controlled reps. Mind-muscle connection with the biceps."
12,Ramping Block,Push,Hypertrophy Focus,1,62,DB Bench Press,https://youtu.be/zGXvPjlgVkk?si=sTJq1mF8qaCapYbx,Barbell Bench Press,https://youtu.be/nQL5ieH39sw?si=RjZSWBZ3CGKg-pax,Machine Chest Press,https://youtu.be/zDecGJLyVm8?si=VF-70ajNWU4cDHEV,Failure,2-4,4,10-12,~8-9,10,3-5 min,1 second pause at the bottom of each rep while maintaining tension on the pecs.
12,Ramping Block,Push,Hypertrophy Focus,2,62,Machine Shoulder Press,https://youtu.be/SCQVmN1gYsk?si=Enyh4L6ZDiCc6RyU,Cable Shoulder Press,https://youtu.be/OfjncdW_Vyc?si=kiSMQzlVHKNIQJ7J,Seated DB Shoulder Press,https://youtu.be/B8PB5RPhTWQ?si=JQ8J3qbCDkUCGtt5,Failure,2-3,3,10-12,~8-9,10,2-3 min,"Ensure that your elbows break at least 90°. Mind-muscle connection with your delts. Smooth, controlled reps."
12,Ramping Block,Push,Hypertrophy Focus,3,62,Low-to-High Cable Crossover,https://youtu.be/1LhGmhVFe2Y?si=vTZPhYePzGkU4I-g,Bottom-Half DB Flye,https://youtu.be/qJzc-iHKGdg?si=GGd61Dr4uoDUI9b6,Bottom-Half Seated Cable Flye,https://youtu.be/tsJMV9Gxw-o?si=RBV8vCl6CNAx22eD,Failure,1-2,3,12-15,~8-9,10,1-2 min,All reps and sets are to be performed in the bottom half of the ROM. Focus on feeling a deep stretch in your pecs at the bottom of each rep.
12,Ramping Block,Push,Hypertrophy Focus,4,62,Lean-In DB Lateral Raise,https://www.youtube.com/watch?v=BmYuAG2j2co,High-Cable Cuffed Lateral Raise,https://youtu.be/8m2jNHBP580?si=a4KGz2Dm0gRioyBG,High-Cable Lateral Raise,https://youtu.be/MnMux3Wc0Ac?si=diOk1ZKwTwTa4Sx0,Myo-reps,1,3,12-15,~8-9,10,1-2 min,Focus on squeezing your lateral delt to move the weight.
12,Ramping Block,Push,Hypertrophy Focus,5,62,Katana Triceps Extension,https://youtu.be/R7f45Mv7yyg?si=xsSbcMbkSOuYetpO,DB Skull Crusher,https://youtu.be/fbLTzgTKOR8?si=z-O6SNR4HG4rd09j,EZ-Bar Skull Crusher,https://youtu.be/oDKGCsTjAk8?si=6CA3mVlk1fYWb8Ek,Failure,1,3,12-15,~8-9,10,1-2 min,Optionally pause for 0.5-1 second in the stretched aspect of each rep.
12,Ramping Block,Push,Hypertrophy Focus,6,62,DB Triceps Kickback,https://youtu.be/YdUUYFgpA7g?si=IiD6eODwVqDS3WlB,Triceps Pressdown (Rope),https://youtu.be/bCa036rGtVU?si=egxwlHADiCBQGss7,Triceps Pressdown (Bar),https://youtu.be/o4eazahiXQw?si=L61XPqSVKpnjf1r1,Myo-reps,1,3,15-20,~8-9,10,1-2 min,Focus on squeezing your triceps to move the weight.
12,Ramping Block,Push,Hypertrophy Focus,7,62,Long-Lever Plank,https://youtu.be/9rFS1gg0vJM?si=ihh3GBLwr9TyBojo,Swiss Ball Rollout,https://youtu.be/FvekMyIs-yk?si=WE_SAmFUUdmsWGgL,Ab Wheel Rollout,https://youtu.be/gGTgyCU9gcg?si=2h_43OzMnRo5nVWU,Failure,1-2,3,12-15,~8-9,10,1-2 min,"Don't just bend at your hips, use your abs to lower yourself down under control and pull yourself back up. If you don't have the core strength to get all the way extended at the bottom, try to progressively increase the ROM"
12,Ramping Block,Legs,Hypertrophy Focus,1,63,DB Walking Lunge,https://youtu.be/BC_eDtrB-M4?si=lhut9GRQ9n9g82Mz,Leg Press,https://youtu.be/1yKAQLVV_XI?si=G0wEZEbz8Kq9vFnF,Hack Squat,https://youtu.be/TWUnnDK8rck?si=NmqKbwgMcHmaDp6T,Failure,2-4,4,10-12,~8-9,10,2-3 min,Use a controlled negative (don't free fall) and then explode on the positive.
12,Ramping Block,Legs,Hypertrophy Focus,2,63,Nordic Ham Curl,https://youtu.be/fzpYiRtzmFA?si=M3BGSywSskWqGRnE,Lying Leg Curl,https://youtu.be/sX4tGtcc62k?si=mparE5f2nb9KfXPl,Seated Leg Curl,https://youtu.be/yv0aAY7M1mk?si=Z1Cx7ih-vWTSTqq-,Failure + LLPs (Extend set),1-2,4,12-15,~8-9,10,1-2 min,Lean forward over the machine to get a maximum stretch in your hamstrings.
12,Ramping Block,Legs,Hypertrophy Focus,3,63,DB Static Lunge,https://youtu.be/hci6iKFtTkg?si=R8PHuNMWbGOoTd9e,Smith Machine Static Lunge,https://youtu.be/SEjKxJGg_C8?si=I_mi9RO4vFVVhFER,Walking Lunge,https://youtu.be/BC_eDtrB-M4?si=j6tHLEbqdJRbGeTW,Failure,2-3,2,10-12,~8-9,10,2-3 min,Take medium strides. Minimize contribution from the back leg.
12,Ramping Block,Legs,Hypertrophy Focus,4,63,Sissy Squat,https://youtu.be/eWAjlO4FWPQ?si=CaRzMpTB37IdGgpM,Reverse Nordic,https://youtu.be/D-kqUKEQZZ0?si=1i2hWkoG06CDuFmq,Leg Extension,https://youtu.be/uFbNtqP966A?si=3mIG7OVH30gHjNhd,Myo-reps,1-2,3,12-15,~8-9,10,1-2 min,Set the seat back as far as it will go while still feeling comfortable. Grab the handles as hard as you can to pull your butt down into the seat. Use a 2-3 second negative. Feel your quads pulling apart on the negative.
12,Ramping Block,Legs,Hypertrophy Focus,5,63,Copenhagen Hip Adduction,https://youtu.be/QRLGyl5-i4k?si=23wQAlVoedInGcYN,Cable Hip Adduction,https://youtu.be/6GYTbv-LtV0?si=VygdtjQe61c9HjQG,Machine Hip Adduction,https://youtu.be/FMSCZYu1JhE?si=iYXhWk9YxX6x5mcF,Failure,1-2,3,12-15,~8-9,10,1-2 min,Mind-muscle connection with your inner thighs. These are great for adding thigh mass from the front! Push them hard!
12,Ramping Block,Legs,Hypertrophy Focus,6,63,Lateral Band Walk,https://youtu.be/sOYvvFPYdsU?si=QAdyWBV_5NAX2CtW,Cable Hip Abduction,https://youtu.be/552L1K3Rb_Q?si=bwLZLzHR0AHulO9I,Machine Hip Abduction,https://youtu.be/pozooPg6PBE?si=uVtC8JPKXvZKeVlE,Failure,1-2,3,12-15,~8-9,10,1-2 min,"If possible, use pads to increase the range of motion on the machine. Lean forward and grab onto the machine rails to stretch the glutes further."
12,Ramping Block,Legs,Hypertrophy Focus,7,63,Leg Press Calf Press,https://youtu.be/S6DTPNZ_-F4?si=y3rx6TaVEuUONiI2,Seated Calf Raise,https://youtu.be/6pfj0G7VKdM?si=bXJmuLkyC3E3PYHW,Standing Calf Raise,https://youtu.be/6lR2JdxUh7w?si=Q_4oyceNkI-WarRg,Static Stretch (30s),1-2,3,12-15,~8-9,10,1-2 min,"1-2 second pause at the bottom of each rep. Instead of just going up onto your toes, think about rolling your ankle back and forth on the balls of your feet."
